trabalhoCompletoEmCongresso	2012	http://dx.doi.org/10.1109/UIC-ATC.2012.161	Applying pervasive computing in an architecture for homecare environments	IEEE 9th International Conference on Ubiquitous Computing and Intelligence/IEEE 9th International Conference on Autonomic and Trusted Computing	FREITAS, L. O. ; Librelotto, G.R. ; PEREIRA, H. ; KASPER, J. ; MARTINI, R. G. ; MOZZAQUATRO, B. ; PEREIRA, R. T.	A1	International Conference on Ubiquitous Computing
trabalhoCompletoEmCongresso	2012		A Methodology for an Architecture of Pervasive Systems to Homecare Environments	CENTERIS 2012 - Conference on ENTERprise Information Systems / HCIST 2012 - International Conference on Health and Social Care Information Systems and Technologies	FREITAS, L. O. ; PEREIRA, R. T. ; PEREIRA, H. ; MARTINI, R. G. ; MOZZAQUATRO, B. ; KASPER, J. ; Librelotto, G.R.	Qualis nao identificado	CENTERIS 2012 - Conference on ENTERprise Information Systems / HCIST 2012 - International Conference on Health and Social Care Information Systems and Technologies
trabalhoCompletoEmCongresso	2012		Estudo de métodos para execução de regras ativas através da detecção de eventos temporais em sistemas de gerenciamento de bancos de dados	XI Simpósio de Informática da UNIFRA	KASPER, J. ; GEBERT, C. ; LIBRELOTTO, Giovani R. ; SACCOL, D.	Qualis nao identificado	XI Simpósio de Informática da UNIFRA
trabalhoCompletoEmCongresso	2012		Uma abordagem para monitoramento de pacientes com Alzheimer em ambientes homecare pervasivos	WIM 2012 - XII Workshop de Informática Médica	LIBRELOTTO, Giovani R. ; BASTIANI, E. ; SOARES, K.	B4	Workshop de Informática Médica
trabalhoCompletoEmCongresso	2012		Utilizando a Ontocancro para traçar o perfil das vias de manutenção da estabilidade genômica	WIM 2012 - XII Workshop de Informática Médica	LIBRELOTTO, Giovani R. ; PEREIRA, R. T. ; AZEVEDO, R. P. ; MOMBACH, J. C. M.	B4	Workshop de Informática Médica
trabalhoCompletoEmCongresso	2012		Personalização automática de interface para dispositivos móveis em Ambientes Pervasivos	SEMISH 2012 - XXXIX Seminário Integrado de Software e Hardware	MARTINI, R. G. ; LIBRELOTTO, Giovani R.	B4	Seminário Integrado de Software e Hardware
trabalhoCompletoEmCongresso	2012	http://dx.doi.org/10.1109/CLEI.2012.6427255	An approach to automatic customization of user interfaces for mobile devices in pervasive environments	2012 XXXVIII Conferencia Latinoamericana En Informatica (CLEI)	MARTINI, RICARDO GIULIANI ; LIBRELOTTO, GIOVANI RUBERT ; DE AZEVEDO, RENATO PREIGSCHADT ; FIORIN, ANDRE ; KASPER, JEFERSON ; MOZZAQUATRO, BRUNO AUGUSTI ; PEREIRA, RAFAEL	B4	CLEI
trabalhoCompletoEmCongresso	2012		Definição de uma Arquitetura para o Uso de Computação nas Nuvens em Ambientes de Computação Pervasiva	SEMISH 2012 - XXXIX Seminário Integrado de Software e Hardware	PEREIRA, H. ; LIBRELOTTO, Giovani R.	B4	Seminário Integrado de Software e Hardware
trabalhoCompletoEmCongresso	2011	http://dx.doi.org/10.1109/U-MEDIA.2011.51	OntoHealth: A System to Process Ontologies Applied to Health Pervasive Environment	4th International Conference on Ubi-media Computing (U-Media 2011)	LIBRELOTTO, Giovani R. ; FREITAS, L. O. ; FIORIN, A. ; MOZZAQUATRO, B. ; PASETTO, L. F. ; MARTINI, R. G. ; AZEVEDO, R. P. ; PEREIRA, R. T.	Qualis nao identificado	4th International Conference on Ubi-media Computing (U-Media 2011)
trabalhoCompletoEmCongresso	2011		Cálculo de Ambientes Tipado para Aplicações Pervasivas Seguras	11a Escola Regional de Alto Desempenho	PASQUALIN, D. P. ; LIBRELOTTO, Giovani R. ; VIZZOTTO, J. K.	B5	Escola Regional de Alto Desempenho
